doc_id,canonical_filename,canonical_path,title,year,doi,geo_scope,metadata_confidence,metric_bucket_primary,metric_bucket_secondary,sha256_hash,file_size_bytes,original_filename,source_folder
KCDI000268,kcdi000268_2025_2025_ijrti_volume_issue_october_2025_issn_2456_3315.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000268_2025_2025_ijrti_volume_issue_october_2025_issn_2456_3315.pdf,"© 2025 IJRTI | Volume 10, Issue 10  October 2025 | ISSN: 2456 -3315",2025,,Kerala,med,Road Congestion & Traffic,,a75ff9a1d2bb7926dbb3ffed2ad897c89e9d48f644d67d956e6ea70fe1656c0d,614811,Public Investment in Transport Assessing Keralas Road Infrastructure Expenditure_W4416096422.pdf,Metrics_Corpus
KCDI000269,kcdi000269_2022_vol_0123456789_3transportation_developing_economies_2022.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000269_2022_vol_0123456789_3transportation_developing_economies_2022.pdf,Vol.:(0123456789)1 3Transportation in Developing Economies (2022) 8:15,2022,10.1007/s40890-022-00151-w,Thiruvananthapuram,high,Road Congestion & Traffic,,6efb6477c8e47bb85d16872e74762afcfdb67cad7ac6092149cf7e442da63a6e,801364,Public Transport Passenger Attraction Using Policy Interventions for a Post-COVID Scenario_W4214490319.pdf,Metrics_Corpus
KCDI000270,kcdi000270_2015_abbas_eurasip_journal_wireless_communications_and.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000270_2015_abbas_eurasip_journal_wireless_communications_and.pdf,Abbas et al. EURASIP Journal on Wireless Communications and,2015,10.1186/s13638-015-0381-7,Unknown,high,Employment & Labor Market,,86868dac9444c5a71740172b231922cedb9f228e26afc97a9fdc02e5d729bd3c,1332447,Recent advances on artificial intelligence and learning techniques in cognitive radio networks_W1508266775.pdf,Metrics_Corpus
KCDI000271,kcdi000271_2015_journal_transport_literature_apr_2015.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000271_2015_journal_transport_literature_apr_2015.pdf,"Journal of Transport Literature, 9(2), 30-34, Apr. 2015.",2015,10.1590/2238-1031.jtl.v9n2a6,India-transferable,high,Road Congestion & Traffic,,fe654c07b272b5c305bf4e8ac661708827bf7f9fe78b33baee1218dd453cbc93,148009,Recent trends in intelligent transportation systems a review_W2161732614.pdf,Metrics_Corpus
KCDI000272,kcdi000272_2022_recent_trends_tropical_cyclones_over_the.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000272_2022_recent_trends_tropical_cyclones_over_the.pdf,Recent Trends in Tropical Cyclones Over the,2022,10.21203/rs.3.rs-1161699/v1,Thiruvananthapuram,high,Unknown,,83101636d8e3a4d3b0ec0271fb9872feae0091c2825a8757287d9f8fd7ce4fcd,1321843,Recent Trends in Tropical Cyclones Over the Arabian Sea and the Vulnerability of Indias West Coast_W4210819090.pdf,Metrics_Corpus
KCDI000273,kcdi000273_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000273_.pdf,,,,Unknown,low,Unknown,,c4701b462ea66ab6480371524ef329e738c91c3f6cd3d0b3eb8cf6f226711a80,38405,Regional Differences in Forces Influencing Entrepreneurship in Msmes-a Study with Special Reference _W4386490131.pdf,Metrics_Corpus
KCDI000274,kcdi000274_2018_journal_population_and_cial_studies_volume_number_july_2018_219.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000274_2018_journal_population_and_cial_studies_volume_number_july_2018_219.pdf,"Journal of Population and So cial Studies, Volume 26 Number 3,  July 2018: 219 - 234",2018,10.25133/JPSSv26n3.01,Kerala,high,Unknown,,c672709785e998cb3f01cfef2bab6b2c76d7f67b90c6ad58a553412f4154c42a,565560,Regional Variation and Determinants of Well-being of the Elderly in India_W2883349950.pdf,Metrics_Corpus
KCDI000275,kcdi000275_2015_2015_conscientia_beam_all_rights_reserved.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000275_2015_2015_conscientia_beam_all_rights_reserved.pdf,© 2015  Conscientia Beam. All Rights Reserved.,2015,10.18488/journal.81/2015.2.1/81.1.1.15,Thiruvananthapuram,high,Utility Reliability,,21a9e417000ece3337c328453fdfdfbb17c93fd6b1d682c24ac13cb8167d29e8,430697,Reliability and Rationing Cost Some Analytical Implications for a Power System_W2396278696.pdf,Metrics_Corpus
KCDI000276,kcdi000276_2020_nature_vol_582_june_2020.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000276_2020_nature_vol_582_june_2020.pdf,Nature | Vol 582 | 4 June 2020 | 73,2020,10.1038/s41586-020-2338-1,Unknown,high,Unknown,,935e0cb30802b9101f026eceab38b1935c60f3a0ac3facbf59d8e8d155232392,9250308,Repositioning of the global epicentre of non-optimal cholesterol_W3033499384.pdf,Metrics_Corpus
KCDI000277,kcdi000277_2016_graduate_theses_disser_tations_and_oblem_repor.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000277_2016_graduate_theses_disser_tations_and_oblem_repor.pdf,"Graduate Theses, Disser tations, and Pr oblem Repor ts",2016,,Kerala,med,Crime & Safety,,e342820d7195ee5cb44d7f080ec11e2debeacb3d33b247b2f07af986f062a57e,4399783,Resistance Agency and Violence Dalit Womens Education in Kerala India_W3135010610.pdf,Metrics_Corpus
KCDI000278,kcdi000278_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000278_.pdf,,,,Unknown,low,Unknown,,a7d9799ae9fd574b1f2d34346f4929e69a1a6b6455f595599a99867acdaf99f2,176507,Retention of microplastics in sediments of urban and highway stormwater retention ponds_W2978126446.pdf,Metrics_Corpus
KCDI000279,kcdi000279_2023_research_open_access_the_author_2023_open_access_this_article.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000279_2023_research_open_access_the_author_2023_open_access_this_article.pdf,"RESEARCH Open Access© The Author(s) 2023. Open Access   This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use,",2023,10.1186/s12889-023-17156-8BMC,India-transferable,high,Unknown,,617cc5c67c346886e518ccfd1ff15d4a642020376a278e4c989ca6d9e05865ac,2071249,RETRACTED ARTICLE Gender-specific determinants of overweight and obesity among older adults in India_W4388912149.pdf,Metrics_Corpus
KCDI000281,kcdi000281_2019_return_migration_from_the_gulf_region.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000281_2019_return_migration_from_the_gulf_region.pdf,Return Migration from the Gulf Region,2019,10.1007/978-3-030-81210-2_11208,Thiruvananthapuram,high,Unknown,,65380057777494f48c629f7a2522a24839e678ce7a1134db4b837d1129244dca,566488,Return Migration from the Gulf Region to India Amidst COVID-19_W3215841383.pdf,Metrics_Corpus
KCDI000282,kcdi000282_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000282_.pdf,,,,Unknown,low,Unknown,,3f8239c134c87397eb8151582c5bffcd6eeb80e6936c9c52e8f53c15c8492faa,313333,Revisiting Keralas Gulf Connection Half a Century of Emigration Remittances and Their Macroeconomic _W3094372723.pdf,Metrics_Corpus
KCDI000284,kcdi000284_2007_roadside_air_pollution_tropical_city.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000284_2007_roadside_air_pollution_tropical_city.pdf,Roadside air pollution in a tropical city:,2007,10.1186/s42269-019-0117-7There,India-transferable,high,Road Construction & Infrastructure,,9c241fb8787a9de05650373fdafbf9d2eb1dd17743e2fd67693cd3c348af75f8,1680940,Roadside air pollution in a tropical city physiological and biochemical response from trees_W2953715706.pdf,Metrics_Corpus
KCDI000285,kcdi000285_2019_current_science_vol_116_march_2019_780_for_correspondence_mail.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000285_2019_current_science_vol_116_march_2019_780_for_correspondence_mail.pdf,"CURRENT SCIENCE, VOL. 116, NO. 5, 10 MARCH 2019 780 *For correspondence. (e-mail: sudheer@iitm.ac.in) Role of dams on the floods of August 2018 in",2019,,Kerala,med,Unknown,,8ad1fc11d238b076f4ba2c5258b8692f4ef4ef2ced39083766cc1931bee18777,4413605,Role of Dams on the Floods of August 2018 in Periyar River Basin Kerala_W2997866040.pdf,Metrics_Corpus
KCDI000286,kcdi000286_2023_international_journal_research_medical_sciences_december_2023_vol_issue_page.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000286_2023_international_journal_research_medical_sciences_december_2023_vol_issue_page.pdf,International Journal of Research in Medical Sciences | December 2023 | Vol 11 | Issue 12    Page 4341  International Journal of Research in Medical Sciences,2023,,Thiruvananthapuram,med,Life Expectancy & Mortality,,2246e58225c9a551f6e77fa17cefcd94777e01903fffd9e981c2ff97c044c98c,742854,Role of various causes of death in diverging life expectancy in Kerala India_W4389134308.pdf,Metrics_Corpus
KCDI000287,kcdi000287_2018_http_doi_org_22214_ijraset_2018_3211international_journal_for_research.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000287_2018_http_doi_org_22214_ijraset_2018_3211international_journal_for_research.pdf,http://doi.org/10.22214/ijraset.2018.3211International Journal for Research in Applied Science  & Engineering Technology (IJRASET ),2018,10.22214/ijraset.2018.3211International,India-transferable,high,Employment & Labor Market,,7cbf4999df81e920300a9c0b699c338583f0d052f014bbecbe6636f49e863a02,1438586,Rural Road Network Planning Approaches in India Review of Earlier Works_W2808741193.pdf,Metrics_Corpus
KCDI000288,kcdi000288_2001_https_doi_org_1038_s41592_019_0686_21university_jyv_skyl_jyv_skyl_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000288_2001_https_doi_org_1038_s41592_019_0686_21university_jyv_skyl_jyv_skyl_.pdf,"https:/ / doi.org/10.1038/s41592-019-0686-21University of Jyväskylä, Jyväskylä, Finland. 2Quansight LLC, Austin, TX, USA. 3Ultrasound Imaging, Mayo Clinic, Rochester, MN, USA. 4Electrical",2001,10.1038/s41592-019-0686-21University,Unknown,high,Unknown,,941bfc3edcf91c40e96c028b4f4c46f13361727a30e7767c935ba0d509318131,1651521,SciPy 10 fundamental algorithms for scientific computing in Python_W3003257820.pdf,Metrics_Corpus
KCDI000289,kcdi000289_2015_issn_online_2393_8021.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000289_2015_issn_online_2393_8021.pdf,ISSN (Online) 2393 -8021,2015,10.17148/IARJSET.2015.21012,Kerala,high,Road Congestion & Traffic,,4028c6c23296b5e1da0f2b206f37ed689a8116a91ce4873d08177788ed65e8a7,412653,Scope for Developing Accident Causation Model of Road Transportation of Hazardous Materials_W4241006998.pdf,Metrics_Corpus
KCDI000290,kcdi000290_2023_koshy_this_open_access_article.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000290_2023_koshy_this_open_access_article.pdf,Koshy et al. This is an open access article,2023,10.7759/cureus.44586,Thiruvananthapuram,high,Unknown,,69f6cb97c716be821f804a11b9c174689ce378dc4efdcc2ab647be42e25e197a,154005,Self-Care Behaviour of Patients With Breast Cancer in the Management of Side Effects of Chemotherapy_W4386388605.pdf,Metrics_Corpus
KCDI000291,kcdi000291_2020_self_reported_emotional_experience_among_police.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000291_2020_self_reported_emotional_experience_among_police.pdf,SELF -REPORTED EMOTIONAL EXPERIENCE AMONG POLICE,2020,10.30834/KJP.33,Thiruvananthapuram,high,Unknown,,2dc0cfbf72322cf8e3c4dd1bfe8b45f7c23eb5b73918cc47f2510211cbc13731,178265,Self-reported Emotional Experience Among Police Personnel Before and After Attending a Mindfulness B_W3120812009.pdf,Metrics_Corpus
KCDI000292,kcdi000292_2015_seroepidemiology_leptospirosis_dogs_from.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000292_2015_seroepidemiology_leptospirosis_dogs_from.pdf,Seroepidemiology of leptospirosis in dogs from,2015,10.1186/s12917-015-0341-9RESEARCH,Unknown,high,Unknown,,b6b8ba49e3e11c8b378cdc3b8acc347de6585769b99f133521f335b2d96df928,1315652,Seroepidemiology of leptospirosis in dogs from rural and slum communities of Los Rios Region Chile_W2144486824.pdf,Metrics_Corpus
KCDI000293,kcdi000293_2025_vol_0123456789_scientific_reports_2025_17116_https_doi_org_1038.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000293_2025_vol_0123456789_scientific_reports_2025_17116_https_doi_org_1038.pdf,Vol.:(0123456789) Scientific Reports  |        (2025) 15:17116  | https://doi.org/10.1038/s41598-024-70628-8,2025,10.1038/s41598-024-70628-8,Kerala,high,Major Illness & Health,,84f68314ae81476fbbf092300fd84adb373e79386518a8c9df5f42795af95ba1,1148012,Sex differences in disease burden utilization and expenditure on primary health care services in Ker_W4410424587.pdf,Metrics_Corpus
KCDI000294,kcdi000294_2006_crime_quarterly_march_2006_13the_sexual_offences_act_1957.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000294_2006_crime_quarterly_march_2006_13the_sexual_offences_act_1957.pdf,SA CRIME QUARTERLY No 15 MARCH 2006 13The Sexual Offences Act (23 of 1957),2006,,Kerala,med,Crime & Safety,,6d20aa58fe5bbf3a7086b128751d8e7461318bf8ea2383ab7c03bdadfb9ac62e,28615,SEX WORKERS SPEAK OUT Policing and the sex industry_W2321892126.pdf,Metrics_Corpus
KCDI000295,kcdi000295_sexual_statesnext_wave.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000295_sexual_statesnext_wave.pdf,,,,Unknown,low,Unknown,,c82bbb0edc39bc777584b1bc86aaf8bb131984a128efcb03fe3f8bc6075e3170,1664411,Sexual States Governance and the Struggle over the Antisodomy Law in India_W2499632824.pdf,Metrics_Corpus
KCDI000296,kcdi000296_2015_received_nov_2015_accepted_jul_2016_published_aug_2016.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000296_2015_received_nov_2015_accepted_jul_2016_published_aug_2016.pdf,Received 24 Nov 2015 |Accepted 13 Jul 2016 |Published 23 Aug 2016,2015,10.1038/ncomms12558,India-transferable,high,Unknown,,e901daa32b3a11a92e16a7f2dd381315337a8d01106ed0c95008e2e317a86c4e,1390617,Sixteen years of change in the global terrestrial human footprint and implications for biodiversity _W2517342784.pdf,Metrics_Corpus
KCDI000297,kcdi000297_2021_karan_hum_resour_health_2021.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000297_2021_karan_hum_resour_health_2021.pdf,Karan  et al. Hum Resour Health           (2021) 19:39,2021,10.1186/s12960-021-00575-2,India-transferable,high,Major Illness & Health,,db6e35df04d2b9b1f673d67165717702a1c3442ef6a856a32a284f02f355732e,1889580,Size composition and distribution of health workforce in India why and where to invest_W3102641549.pdf,Metrics_Corpus
KCDI000300,kcdi000300_2020_socio_economic_implications.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000300_2020_socio_economic_implications.pdf,Socio-Economic Implications,2020,10.3389/fsoc.2021.629693,India-transferable,high,Unknown,,fab8592fa7b8b8533c45784ac120e1336791df0deb7d0831d992dcd93a6d853e,787206,Socio-Economic Implications of COVID-19 Pandemic in South Asia Emerging Risks and Growing Challenges_W3130064322.pdf,Metrics_Corpus
KCDI000301,kcdi000301_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000301_.pdf,,,,Unknown,low,Unknown,,e886b5158dc4f015af4566ace8c6d9b8c7d2d8094d4690a00604867692100976,26985,Socio-spatial legibility discipline and gentrification through favela upgrading in Rio de Janeiro_W2902606308.pdf,Metrics_Corpus
KCDI000302,kcdi000302_2020_research_paper_population_medicine1.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000302_2020_research_paper_population_medicine1.pdf,Research Paper|  Population Medicine1,2020,10.18332/popmed/128324,Kerala,high,Unknown,,05dd9e6b37bd2608b2b6aa6cd17ed7a6505fb9293b4b2d748f8e7c1604a6a7ea,199372,Sociodemographic profile of tobacco use and its predictors in Kerala India_W3110362600.pdf,Metrics_Corpus
KCDI000303,kcdi000303_2022_international_journal_for_equity_health_2022.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000303_2022_international_journal_for_equity_health_2022.pdf,International Journal for Equity in Health           (2022) 21:61,2022,10.1186/s12939-022-01655-y,India-transferable,high,Major Illness & Health,,d506b0ca41d73269b320e5ee2b973b58fa011beeb408bf7feb4e6f1eb11b9813,1072424,Socioeconomic inequalities in stillbirth and neonatal mortality rates evidence on Particularly Vulne_W4229084008.pdf,Metrics_Corpus
KCDI000305,kcdi000305_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000305_.pdf,,,,Unknown,low,Unknown,,1304b96b96d962043112632fa3b5087f15def88b4b2eafefbdc76d6c09c4320f,362646,Soft X-ray Focusing Telescope Aboard AstroSat Design Characteristics and Performance_W2691638223.pdf,Metrics_Corpus
KCDI000306,kcdi000306_2015_international_journal_computer_applications_0975_8887.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000306_2015_international_journal_computer_applications_0975_8887.pdf,International Journal of Computer Applications (0975 – 8887),2015,,Thiruvananthapuram,med,Employment & Labor Market,,8053e3f5e38f0360bb690da0e43e776202950099ab52f394efd680182c92ad18,443562,Solar Radiation Prediction using Artificial Neural Network_W2077409046.pdf,Metrics_Corpus
KCDI000307,kcdi000307_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000307_.pdf,,,,Unknown,low,Unknown,,58aa2574555b5afd7ef147bfb896ea092a632f650d011699934680e9c50fb181,27113,Solid Waste Management in India An Assessment of Resource Recovery and Environmental Impact_W2845828803.pdf,Metrics_Corpus
KCDI000308,kcdi000308_2022_solving_groundwater_depletion_india_while.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000308_2022_solving_groundwater_depletion_india_while.pdf,Solving groundwater depletion in India while,2022,10.1038/s41467-022-31122-9,India-transferable,high,Unknown,,d18855d1124016defb6461646cf4fc335212672903cadc29959775dcaee4fbf9,1695246,Solving groundwater depletion in India while achieving food security_W4282828618.pdf,Metrics_Corpus
